time,match_id,start_time,did_rad_win?
3193,4764987469,1558251018,true
3193,5222335519,1580610951,true
3193,3160331513,1494061383,true
3192,5112323443,1573726858,true
3192,2855435364,1482060894,false
3191,5320868488,1585469591,true
3190,4944989654,1564848056,false
3190,3645074085,1514397768,false
3190,4245203473,1543489617,true
3190,5371722546,1587548716,false
3190,3936925175,1528304662,true
3190,5227555077,1580895355,true
3190,3352200165,1501702344,false
3190,3364015315,1502216088,false
3190,2937718328,1485343797,true
3190,5083315919,1571921449,false
3189,2896981595,1483673031,false
3189,3236477832,1497038980,false
3189,4177076214,1540007766,true
3189,4257835794,1544118899,true
3188,4421473732,1550152971,false
3188,3194037413,1495314336,false
3188,3052759824,1489400672,false
3188,4695151371,1556370380,true
3187,4283613943,1545407565,true
3187,3523895838,1509023661,false
3187,5366987048,1587330746,true
3186,3249889032,1497505796,false
3186,4362169068,1548479398,false
3186,4189703257,1540648071,true
3185,5075935402,1571478902,true
3185,4148500274,1538482612,false
3185,4439724117,1550596530,false
3185,4177436492,1540024482,true
3184,5098941148,1572856778,true
3184,5112644464,1573742188,true
3184,4180171861,1540136555,false
3184,3103409013,1491566333,false
3184,4185756288,1540465862,false
3184,5258635297,1582531035,true
3183,4630187516,1554742804,true
3183,5161775909,1576830810,true
3183,5185874840,1578304584,true
3183,3137764244,1493042816,false
3183,4366521845,1548591279,true
3182,3047085084,1489172677,true
3182,4740309732,1557547354,true
3182,5165036786,1577021226,false
3181,3102320374,1491511145,true
3180,5437289071,1590531213,false
3180,4993500324,1567048404,true
3180,3302143836,1499577464,false
3180,3488502804,1507385462,false
3180,4144572240,1538288971,true
3180,3781669004,1521095964,true
3180,5064235771,1570792320,false
3180,3179103132,1494777895,true
3180,5283287321,1583756075,false
3179,5106781256,1573353335,false
3179,4853503570,1561045836,false
3179,5192680664,1578747147,false
3179,2932729903,1485113175,false
3178,3065024439,1489928427,false
3178,4900597359,1563002610,false
3178,5039364538,1569378643,true
3178,5014196933,1568032163,true
3177,5365677821,1587290282,false
3177,5235251030,1581280476,false
3177,4750656691,1557837247,true
3177,3517495774,1508702499,true
3176,5245561679,1581847606,true
3176,4651329042,1555243359,true
3176,5077969057,1571576777,false
3175,5070305625,1571131606,true
3175,4144123337,1538260104,true
3175,4903529217,1563114286,false
3175,5077545275,1571559968,true
3175,4466660208,1551202252,true
3174,4396822095,1549471927,true
3174,5407716607,1589115927,false
3174,5384629647,1588090488,false
3174,2976674297,1486283423,false
3174,5443776501,1590834543,false
3174,5087396688,1572159943,true
3174,5148314746,1575911366,true
3173,5477643402,1592560598,false
3173,5406051532,1589040694,true
3173,4294768294,1545826899,false
3173,4931035786,1564301743,true
3173,4521375542,1552351413,false
3173,3218424062,1496335029,false
3172,4557045031,1553165916,false
3172,4762508326,1558184102,true
3172,4960184223,1565499871,false
3172,5418249158,1589624343,true
3172,5449373749,1591072047,true
3172,4763117685,1558192548,true
3172,5420350369,1589708302,true
3172,3647703764,1514524260,true
3171,5265048341,1582870224,false
3171,5294099316,1584279534,false
3171,5143678673,1575642515,true
3171,4260915769,1544280455,false
3171,5420644398,1589717670,true
3171,3558607751,1510509142,true
3171,3278898021,1498639901,true
3170,5026627592,1568689919,true
3170,5393860404,1588497659,true
3170,3612081641,1513000547,false
3170,3909750212,1527095013,true
3170,5434709106,1590412895,false
3170,2902639704,1483877812,true
3169,2940009921,1485437810,true
3169,4191190077,1540718662,true
3169,3549881791,1510135479,false
3169,2988440870,1486715083,false
3169,3362390555,1502144075,false
3169,5152771902,1576235949,false
3169,3588194297,1511913909,true
3168,3278885465,1498639438,true
3168,5183065418,1578139788,true
3168,5075533662,1571457801,false
3167,4317094713,1546765542,true
3167,3277122831,1498561176,false
3167,4672108149,1555761554,false
3167,5035344325,1569153195,false
3166,5407001835,1589088152,true
3166,5081813326,1571825050,false
3166,3366419778,1502334252,false
3166,5148946286,1575966672,false
3166,5440437057,1590679184,false
3165,5090490086,1572346713,false
3165,4992334191,1566993184,false
3164,3364482110,1502247077,true
3164,3084557475,1490770528,true
3164,4671723467,1555754893,true
3164,4407960036,1549785580,true
3164,3334541992,1500952045,true
3164,5155283645,1576381297,false
3164,3138062271,1493053851,false
3164,3524982194,1509081638,false
3163,3161895850,1494111742,true
3163,5394123985,1588507704,false
3162,5454073706,1591300652,false
3162,4946876574,1564922372,true
3162,5223994468,1580689580,true
3162,5411298044,1589288529,true
3161,5113236307,1573789769,true
3161,4159372860,1539024043,true
3161,5374297953,1587654895,false
3161,4132390508,1537668858,true
3161,3079503174,1490536979,true
3160,4957793382,1565406665,false
3160,4040493669,1533318478,false
3160,3837555086,1523973522,true
3160,5013930513,1568019644,true
3159,4764473962,1558238836,false
3159,4190168861,1540663541,true
3159,5201956804,1579363328,false
3159,5122156307,1574357097,false
3159,3049618571,1489266702,true
3159,4859841297,1561291791,false
3159,5268553780,1583034720,true
3158,5393890087,1588499120,true
3158,5377798547,1587809091,false
3157,5405377679,1589019108,false
3157,5250431775,1582116657,true
3157,5102569143,1573096370,false
3156,4172114004,1539713572,true
3156,5476850999,1592505156,true
3156,4719397249,1556972741,true
3155,5103851161,1573185726,true
3155,2910607643,1484217425,false
3155,5427539550,1590063025,true
3154,3040892928,1488901843,false
3154,3376459633,1502719791,false
3154,4995455752,1567139622,true
3154,3428954313,1504761771,false
3154,5096195421,1572700235,false
3153,4262242743,1544345946,true
3153,4734428748,1557386818,false
3153,5174131699,1577597961,false
3153,5472007427,1592218618,true
3153,5070040335,1571111735,true
3153,5422715317,1589807200,true
3153,3424640731,1504544343,true
3153,5105169731,1573266868,true
3152,4205518023,1541440972,false
3152,4928301771,1564205295,false
3152,5250978327,1582140297,true
3152,4855321620,1561124187,true
3151,5424079867,1589876986,false
3151,4273813777,1544958588,true
3151,4486988688,1551614705,false
3150,4995837012,1567157895,false
3150,4512331249,1552154412,true
3150,5463324448,1591769315,true
3150,4826406781,1560098072,false
3150,5226922870,1580849239,true
3150,3520861189,1508867123,false
3150,5415326240,1589478721,true
3150,4214412171,1541924734,false
3150,5008723335,1567773991,true
3150,5064862249,1570818183,false
3150,3484957417,1507231815,false
3150,5404630078,1588975650,true
3149,5380742206,1587918361,false
3149,3936414258,1528287503,false
3149,4274113926,1544968212,false
3149,4912381821,1563544999,false
3149,3615027714,1513129815,true
3149,3053712988,1489435078,false
3149,4140406779,1538073017,false
3149,3488313251,1507380371,false
3149,4387147124,1549198867,true
3148,4908840218,1563372074,false
3148,5175570052,1577677693,false
3148,5114175095,1573842015,true
3148,3264475193,1498053843,true
3148,4897813481,1562865076,false
3147,3011505648,1487668200,false
3147,4148191102,1538468520,false
3147,3279441980,1498657653,false
3147,3465327787,1506343094,true
3147,4217923738,1542114695,true
3147,3536978459,1509600879,false
3147,3117602588,1492173414,false
3147,4912618654,1563552149,true
3147,4036308764,1533125336,true
3147,4046268255,1533576900,false
3146,4445809853,1550756356,false
3146,5460389654,1591612834,false
3146,4927831428,1564180084,true
3146,3456464678,1505974359,true
3146,4925746020,1564099862,true
3146,4714739618,1556868022,false
3146,4857697253,1561211886,true
3145,4500166631,1551888154,true
3145,5389653118,1588324026,false
3145,5387768815,1588245160,true
3145,3446193443,1505512852,false
3144,5235071839,1581270824,true
3144,4181216458,1540203698,true
3144,3194167693,1495322059,false
3144,4312740009,1546596026,true
3144,3560985499,1510635995,true
3144,3524990850,1509081927,true
3143,5096504284,1572711441,false
3143,3804511036,1522257030,true
3143,4766200282,1558273730,true
3143,5109853489,1573552997,true
3143,5403639282,1588938952,false
3143,5042322598,1569554343,true
3142,4912646138,1563552955,false
3142,5334059806,1586017242,true
3142,5467106113,1591971047,false
3142,3644329130,1514372464,false
3142,5106565663,1573334820,true
3142,5303603955,1584722044,false
3142,3586820771,1511849387,true
3142,3370054178,1502480945,false
3141,4518397755,1552291752,false
3141,4500500846,1551894962,false
3141,4823117410,1560008937,false
3141,5472240358,1592228177,true
3141,5407007525,1589088378,false
3141,4160841073,1539105151,true
3141,5255148620,1582367984,true
3140,3091601753,1491058988,false
3140,5327774687,1585753294,true
3139,5169714591,1577329168,false
3139,5147825902,1575888819,true
3139,5149248123,1575983812,true
3139,5346623894,1586530903,true
3139,4271947833,1544875813,false
3139,3070940024,1490191798,false
3139,5472581443,1592241617,true
3138,4875352598,1561903104,true
3138,5164476059,1576994470,true
3138,5337549213,1586156370,false
3138,4920577359,1563886658,true
3138,3143205143,1493309571,true
3137,3352061045,1501694328,true
3137,3262836774,1497981818,true
3137,5450581495,1591123331,false
3137,5458800669,1591531337,false
3137,4527991392,1552498542,false
3137,4784906633,1558853693,false
3137,3922897649,1527678332,false
3137,5405461984,1589022663,false
3136,3803414904,1522170975,true
3136,2861008671,1482273093,true
3136,5257540847,1582468125,true
3135,3357952027,1501954675,true
3135,3067051591,1490015971,true
3135,5070145186,1571120314,false
3135,3017353522,1487925979,true
3135,5397552945,1588652774,false
3135,5459258968,1591546104,false
3134,5147761058,1575884619,true
3134,2954118927,1485732767,false
3134,4145826614,1538334338,true
3133,4129329622,1537533004,false
3133,5214703041,1580191051,false
3133,3395463739,1503419616,false
3133,3850698348,1524677120,true
3133,4163462936,1539265292,false
3133,5039874467,1569411187,false
3133,3471251590,1506618261,false
3133,3975279919,1530078692,false
3133,4270217594,1544793297,false
3132,4601992372,1554184300,true
3132,5098615002,1572829586,true
3132,4309509739,1546443001,false
3132,5008661580,1567771967,false
3132,3139035173,1493112884,true
3132,3176658401,1494705894,true
3131,3582925316,1511669174,false
3131,3048404511,1489230808,true
3131,5378682047,1587834288,false
3131,4683259370,1556040686,false
3131,5071505485,1571209324,false
3131,5038193829,1569313515,true
3131,5148234618,1575907356,false
3131,4374851274,1548850021,false
3130,5168672020,1577264993,true
3130,5110753954,1573612573,false
3130,5444330131,1590850851,false
3130,3012776206,1487716986,true
3129,4241752450,1543293368,false
3129,3137939382,1493048828,false
3129,5025142460,1568603331,false
3129,5447519774,1590984661,true
3129,4954109992,1565245789,false
3129,3778509007,1520928246,false
3129,5366713028,1587319694,true
3129,5105567423,1573291175,false
3129,5458936154,1591535738,true
3129,4797342704,1559232599,true
3129,3606899396,1512787972,true
3128,4836172494,1560441227,true
3128,5069085330,1571053372,false
3128,5165775032,1577068535,true
3128,5472826876,1592254524,false
3128,3982693240,1530432933,false
3127,4187659003,1540564410,true
3127,5429133050,1590149094,false
3127,3162809591,1494149020,false
3127,4741782531,1557579888,true
3127,4879671184,1562081089,true
3126,3429135505,1504771145,false
3126,5346640615,1586531304,false
3126,4156586991,1538894392,true
3126,4172876205,1539770892,true
3126,4601834074,1554179880,false
3125,5374015936,1587647193,false
3125,5330138718,1585851315,true
3125,5045077754,1569687186,true
3125,4342875157,1547822786,true
3124,4174590744,1539869070,false
3124,5091708660,1572427547,true
3124,5014642385,1568047361,false
3124,4913511010,1563601250,true
3124,5339356646,1586229389,true
3123,5122282872,1574364915,true
3123,5252966483,1582259999,false
3123,5344757422,1586451721,true
3123,4168634961,1539522180,false
3123,4528311724,1552508591,false
3123,5071417483,1571202174,true
3123,5044185226,1569654513,true
3122,5125748273,1574578352,true
3122,5264650119,1582836422,true
3122,3280002255,1498677353,false
3122,3983041940,1530445322,true
3121,2914076265,1484362949,true
3121,5085906735,1572081708,false
3121,4209369945,1541671164,false
3120,3353841477,1501780495,false
3120,4614438408,1554472394,true
3120,4250528695,1543741116,false
3120,3845151600,1524380465,true
3120,4793380369,1559115443,false
3120,5277678869,1583499915,true
3119,5189678823,1578555758,true
3119,4169100790,1539539141,false
3119,5325020749,1585642565,true
3119,4680237045,1555952114,false
3119,4672523397,1555766901,true
3119,4148568859,1538485083,true
3119,3794048000,1521716961,true
3119,5368234445,1587391258,false
3119,5389846447,1588331573,false
3118,5365944397,1587298235,true
3118,3445647173,1505489858,true
3118,3306637213,1499764015,true
3118,5146398475,1575799128,false
3118,3299636632,1499484254,false
3118,3237527371,1497077390,false
3118,4780480019,1558722486,true
3118,4378743127,1548958978,true
3118,4795720051,1559190789,true
3118,5096013905,1572692891,false
3118,4791944283,1559055531,true
3118,5195940289,1578945832,true
3117,4325681435,1547139170,false
3117,4307658245,1546359606,false
3116,5162891062,1576901603,false
3116,4294430243,1545814690,false
3116,3393335476,1503336345,true
3116,4794216692,1559136206,false
3116,3277430053,1498570292,true
3116,4129682809,1537543588,true
3116,5471378873,1592175448,false
3115,3182823507,1494900406,false
3115,3993096418,1530958156,true
3115,5130635580,1574865140,false
3115,5214773684,1580195195,true
3115,5150392752,1576066986,false
3115,4906793465,1563276956,true
3115,3206707596,1495872020,false
3115,5092840708,1572501345,false
3115,3572460881,1511168766,false
3115,5199116852,1579180076,true
3115,4144671724,1538293241,true
3114,2912426934,1484298794,true
3114,5105288626,1573275592,true
3114,4931598378,1564317305,false
3114,4461532275,1551106066,true
3114,5155625387,1576400900,true
3114,5070445856,1571139482,false
3114,5106805857,1573355189,false
3113,5014579032,1568044741,false
3113,5164358284,1576986234,false
3113,5355046703,1586862558,false
3113,3200423147,1495591821,false
3113,4163784872,1539277831,false
3112,3510428513,1508408425,true
3112,4806313591,1559487874,false
3112,4656144186,1555353251,true
3112,5065316650,1570853671,false
3112,4614563180,1554474289,true
3112,5309647657,1584975598,true
3111,3129234002,1492686276,true
3111,3128032974,1492618208,false
3110,3233305377,1496952969,false
3110,4146768801,1538391949,false
3110,5027731031,1568743730,false
3110,2912518400,1484302328,false
3110,5112318055,1573726505,false
3110,5317800374,1585339606,true
3110,5461794981,1591686722,true
3110,3407053766,1503849777,false
3109,3787431816,1521364471,true
3109,3399787372,1503589944,false
3109,4047874825,1533658151,true
3109,2978869552,1486331993,true
3109,5428717847,1590126334,false
3109,5375966447,1587733670,false
3109,4653121052,1555281744,false
3109,3175094308,1494660963,false
3108,4181978243,1540235099,false
3108,5195208201,1578904308,false
3108,5065255126,1570849522,true
3108,5290794282,1584135616,true
3108,4199687911,1541169077,true
3108,4649377500,1555207739,true
3108,5452695173,1591237116,false
3107,5083447407,1571926577,false
3107,5461001569,1591635395,true
3107,3101345904,1491476679,false
3107,3208127648,1495916201,false
3106,5364099824,1587225247,true
3106,4170794797,1539636831,true
3106,5474777906,1592375567,false
3106,5217530197,1580352286,true
3106,3276156941,1498512006,false
3106,4673271748,1555777620,true
3106,5074071010,1571372362,true
3105,5457526414,1591466676,false
3105,3046341244,1489150131,false
3105,2961091852,1485895722,false
3104,4313313108,1546614105,true
3104,5302826441,1584696013,true
3104,5158640643,1576598284,true
3104,5117134623,1574008422,false
3104,3229677502,1496801113,false
3104,4144718187,1538295109,true
3103,4207903964,1541586462,false
3103,3155196480,1493822553,true
3103,4897350629,1562850664,false
3103,4908455834,1563359673,true
3103,3600938402,1512492517,true
3103,5286820681,1583935402,true
3102,3063575814,1489874102,true
3102,5378901239,1587841614,false
3102,5380863535,1587922323,true
3102,4932101840,1564329620,true
3102,4275485024,1545045327,true
3101,5223474986,1580658241,false
3101,5196833416,1579013782,false
3101,4299312414,1546013772,true
3101,5172631898,1577515440,false
3101,3519843436,1508826094,false
3101,3148575443,1493547138,true
3101,3281439600,1498743560,true
3101,3073150627,1490285537,true
3100,5007106399,1567687513,true
3100,5144373477,1575686508,false
3100,5312333934,1585098607,true
3100,5066509444,1570905597,false
3100,4761453548,1558163362,false
3100,4902667609,1563088999,false
3100,5071383159,1571199295,false
3100,4996273412,1567172226,false
3099,3498956260,1507889536,false
3099,5101490746,1573025760,true
3099,4930598292,1564287934,false
3099,5048690515,1569881333,false
3099,3081305682,1490619025,true
3099,5293325032,1584254023,true
3099,4638630239,1554963061,true
3098,4187752762,1540567312,true
3098,5230212951,1581038591,true
3098,4149510661,1538541219,false
3098,4302660145,1546156847,true
3097,4487023921,1551615011,false
3097,3080567585,1490589317,false
3097,5098717078,1572839390,false
3097,5091634598,1572422462,false
3097,4027060363,1532696856,true
3097,3163865422,1494179159,true
3097,3166432489,1494284899,false
3097,5397903088,1588669629,false
3097,4482545403,1551535886,true
3097,5156981755,1576487178,true
3097,5095858820,1572685314,false
3097,5227156585,1580872066,false
3096,5085939631,1572083097,false
3096,3813288345,1522689512,true
3096,5226493463,1580827811,true
3096,5386961174,1588195938,false
3096,5258763740,1582536900,false
3096,3563921943,1510774873,false
3096,3642397206,1514286545,true
3096,4885152002,1562329989,false
3096,3135833372,1492954001,true
3095,5420621352,1589717064,false
3095,3672940388,1515673213,true
3095,4144571954,1538288957,true
3095,5095807719,1572682731,true
3095,5092127284,1572447649,false
3095,5427540191,1590063383,false
3095,4260159516,1544252630,false
3095,3395565602,1503423091,false
3095,5251091903,1582150007,false
3094,5244083591,1581773311,true
3094,5358584196,1587007604,false
3094,5049644727,1569938920,true
3094,3298647663,1499439374,true
3094,3275716176,1498493190,false
3094,3072733805,1490273090,true
3093,3672293940,1515641122,false
3093,4261199217,1544289799,true
3093,3355760651,1501866460,true
3093,3142390443,1493277426,true
3093,3244437763,1497283322,false
3093,5169700201,1577327670,true
3093,5076988635,1571524495,true
3093,3032935500,1488568007,true
3092,5111990969,1573699618,true
3092,2990098074,1486776967,false
3092,4153486617,1538746368,false
3092,5036600067,1569221124,false
3092,2974542152,1486228128,false
3092,3277169467,1498562678,false
3092,5085561955,1572062445,true
3092,4271066691,1544832461,false
3092,5424114072,1589878862,false
3091,3576718485,1511382478,false
3091,2845065853,1481705240,true
3091,3493059128,1507583095,true
3090,4949252264,1565018014,false
3090,5013952020,1568020828,true
3090,3125828244,1492520572,false
3090,5427676801,1590068057,true
3090,3678029613,1515899162,false
3090,5158289124,1576580763,true
3089,5416243126,1589534962,false
3089,5482557455,1592852440,true
3089,5250699088,1582126188,false
3088,5204762739,1579539879,false
3088,4911860783,1563526812,true
3088,3151237116,1493645183,false
3088,4020231585,1532340120,true
3088,4222496839,1542377489,true
3088,5067008029,1570940740,false
3088,4985501411,1566689872,false
3088,2848160849,1481810467,false
3087,3561453880,1510657433,true
3087,3168672082,1494386388,false
3087,4811367251,1559652334,false
3087,4642156837,1555056251,false
3087,5076545744,1571501260,true
3087,3930953389,1528027713,true
3087,5270896069,1583143846,false
3087,4673597507,1555783389,false
3086,3279022993,1498644510,false
3086,3277270406,1498565736,false
3086,3275918851,1498500919,true
3086,5409452451,1589199061,true
3086,3183541562,1494925484,false
3085,4686201036,1556124751,true
3085,3816272198,1522861897,false
3085,3101196298,1491471049,false
3085,5148748233,1575949806,true
3085,4805996559,1559482382,true
3085,5380057572,1587899217,false
3085,5449531556,1591081821,true
3085,4147166427,1538406127,true
3085,2982735894,1486464990,true
3085,4504989980,1552017600,true
3084,4950919966,1565097181,true
3084,4342589969,1547816782,false
3084,5095923739,1572688595,true
3084,2912548426,1484303445,true
3084,3840793921,1524154446,true
3084,3109234995,1491788480,true
3084,5126092158,1574594222,true
3084,5264624485,1582834641,true
3084,5386923925,1588193992,true
3084,4962171769,1565580119,false
3084,5412569494,1589353923,false
3084,3223501002,1496543007,false
3084,3576252833,1511361657,true
3084,4583159264,1553771966,true
3083,4187332065,1540553416,true
3083,5399790982,1588757793,false
3083,2850643094,1481901135,true
3083,5057998199,1570386990,false
3083,3173425070,1494593817,false
3083,5250827572,1582131741,true
3083,3226894905,1496673259,false
3083,5308184052,1584905205,true
3083,2880436994,1483030762,true
3083,5163717892,1576942636,true
3083,3814375738,1522759715,true
3082,2993918338,1486908415,false
3082,5026785673,1568701707,true
3082,2944582071,1485542504,true
3082,4799211995,1559304167,false
3082,5345639333,1586497990,true
3082,5087667928,1572171942,true
3082,3607631172,1512818372,false
3082,3011524122,1487668918,true
3082,3311817921,1499989130,true
3082,3066588298,1490000047,false
3081,5391555254,1588402916,true
3081,4941455506,1564722216,true
3081,5010722734,1567864804,true
3081,4829402144,1560206747,true
3081,3434499598,1504985679,true
3081,5316188540,1585276370,true
3080,5158771410,1576605227,true
3080,3097374718,1491299776,false
3080,3651953614,1514704838,true
3080,3126206949,1492532266,true
3080,4623739344,1554629213,true
3080,5326713490,1585710223,true
3080,4867766066,1561626674,true
3080,5186265063,1578322181,true
3080,5472380310,1592233098,true
3080,4365851826,1548577172,false
3080,5343783389,1586423066,true
3079,3852152786,1524763747,false
3079,5469921787,1592114455,false
3079,5455087885,1591361498,false
3079,5251735415,1582194826,false
3079,3048576752,1489235453,true
3079,3051117616,1489323688,false
3079,2985126328,1486562678,false
3079,4678277996,1555911533,true
3079,4634397562,1554847662,true
3079,4548862237,1552972237,true
3078,5331532048,1585919842,true
3078,5129146950,1574784214,true
3078,2992096687,1486840800,true
3078,4648482331,1555176675,true
3078,3303060879,1499605204,false
3078,3194795477,1495351312,true
3078,5316767673,1585307005,true
3078,3999003790,1531243055,true
3077,4190068454,1540659794,true
3077,3170051024,1494436894,false
3077,5365400803,1587280704,false
3077,4046027617,1533567464,true
3077,3275340129,1498482089,true
3077,4566630533,1553356791,false
3076,5154141064,1576318331,true
3076,5044966456,1569683307,false
3076,3913002660,1527251922,true
3076,2851942111,1481953018,true
3076,3137420384,1493031088,false
3076,3109915962,1491822183,false
3076,5473481083,1592301794,true
3075,3309648177,1499887098,false
3075,4016911864,1532176563,true
3075,5289627076,1584090285,false
3074,5248835824,1582026584,false
3074,5335368783,1586074659,true
3074,4801556068,1559372770,true
3074,5455974867,1591398684,false
3074,5420415314,1589710573,true
3074,5297735101,1584452675,true
3074,4731283344,1557300262,false
3074,3072668798,1490271127,false
3074,4855164462,1561120416,true
3074,5080778250,1571751621,false
3074,5400065869,1588768877,true
3073,3576915898,1511399180,false
3073,5460303864,1591608596,false
3073,4439600960,1550593596,true
3073,3522260581,1508942802,false
3072,5336164839,1586097801,false
3072,3826164277,1523371516,true
3072,5091548046,1572415922,true
3072,5304705598,1584777038,true
3071,3283798913,1498836747,false
3071,4984345388,1566648455,true
3071,3294264330,1499253739,true
3071,3291934654,1499158784,false
3071,5414119415,1589426241,false
3071,5230867965,1581076029,false
3071,3305689110,1499710796,true
3071,4920124130,1563872103,true
3071,5384104415,1588074346,false
3070,3609602443,1512894725,false
3070,3587946721,1511895960,true
3070,4141868345,1538153153,true
3070,4173067174,1539779453,false
3070,3328081715,1500684592,true
3070,4470324333,1551283504,true
3070,3335254969,1500983020,true
3070,3915709955,1527354888,false
3070,5096956688,1572737636,true
3070,3052125327,1489367245,false
3070,3381382619,1502912658,true
3070,3813861448,1522732395,true
3070,5127952854,1574701858,false
3069,3275836225,1498497418,false
3069,3560267988,1510592584,false
3069,5228434367,1580932835,false
3069,3202564238,1495692257,false
3069,5414629079,1589454966,false
3068,3801863423,1522087297,true
3068,5065629164,1570871949,true
3068,5258030155,1582489212,true
3068,3790610537,1521519891,true
3068,5213168646,1580101328,false
3068,3340704522,1501225617,false
3068,5380824851,1587921273,true
3067,5176154601,1577712391,true
3067,4947651301,1564946202,true
3067,5443532336,1590825434,false
3067,3113412822,1491987288,true
3067,3382968504,1502980221,false
3067,5184364254,1578212739,false
3067,5068672326,1571026885,false
3067,5178892262,1577884055,false
3066,5413623342,1589395005,false
3066,4196290693,1540990986,false
3066,3139520318,1493130102,false
3066,3518405645,1508756554,true
3066,3172405625,1494548679,false
3066,5100326081,1572946231,true
3066,4638033092,1554940415,true
3066,4037692124,1533196904,false
3066,3228786798,1496757490,false
3066,4938700846,1564596360,false
3066,5196833892,1579013802,true
3066,3214462160,1496164498,false
3065,4198340613,1541095617,false
3065,4143343974,1538228506,false
3065,3992594738,1530935980,false
3065,4322756661,1547010889,true
3065,5037931615,1569294816,true
3064,5074501482,1571400000,false
3064,5309477422,1584970907,true
3064,5425841057,1589971801,true
3064,5366704858,1587319400,false
3064,2929717752,1485005036,true
3063,4914363528,1563629439,true
3063,3820203372,1523077391,false
3063,5271593380,1583167710,false
3063,3430460929,1504826116,false
3063,5427189903,1590044815,false
3063,3782033688,1521114975,false
3062,2863938550,1482403213,true
3062,3318409194,1500257515,false
3062,5348603073,1586607899,true
3061,4506288992,1552044828,false
3061,5066928824,1570936093,true
3061,3072290521,1490257129,true
3061,3210077096,1495989807,true
3061,5216467412,1580293511,false
3061,5429159178,1590150158,true
3061,5230991409,1581080365,false
3060,4204863486,1541416530,false
3060,4179402532,1540110675,true
3060,4911123130,1563479777,false
3060,3060051191,1489747920,true
3060,4995885014,1567160274,true
3060,3924907022,1527767593,false
3060,5368369601,1587394555,true
3059,5098336697,1572807687,true
3059,3159770363,1494040089,true
3059,4786217047,1558877655,false
3059,4929491574,1564239232,false
3059,4194306703,1540885770,false
3059,5109534526,1573525817,false
3058,5300098110,1584555630,true
3058,5068914391,1571044280,true
3058,3266178862,1498129424,true
3058,3404504424,1503762905,false
3058,3184333383,1494943170,true
3058,5199583836,1579205871,false
3058,2851970277,1481953999,false
3057,3450310433,1505667467,false
3057,3395441245,1503418880,true
3057,2914605091,1484383753,true
3057,4472455283,1551349238,false
3056,4311064536,1546518315,true
3056,3123912538,1492431838,true
3056,3514972648,1508601765,true
3056,5472127952,1592223983,true
3056,5316112276,1585270706,true
3055,5130329576,1574855271,false
3055,3214654590,1496172570,false
3055,2933092997,1485135564,false
3055,3627503357,1513652464,true
3055,4462011490,1551112847,true
3055,3065933172,1489962260,false
3054,5422047682,1589774629,true
3054,5047745242,1569837470,false
3054,4191729000,1540736824,true
3054,5224095008,1580699299,true
3054,4842351170,1560654194,true
3054,4147920182,1538453749,true
3054,3984872647,1530537202,true
3054,5275690835,1583398905,false
3054,4938301429,1564583615,true
3053,4547636416,1552925544,true
3053,3559242135,1510549289,false
3053,5344398255,1586442532,false
3052,4504257611,1551985156,false
3052,3139089878,1493115308,true
3052,5476437804,1592485380,true
3052,3226648144,1496666366,true
3052,5347912893,1586584218,true
3051,3313700963,1500076829,false
3051,5283850715,1583772954,true
3050,3054282641,1489474719,false
3050,5269681437,1583073368,false
3050,3214388232,1496161797,false
3050,3278458053,1498618881,true
3050,4191142418,1540716804,true
3050,4831258051,1560270658,true
3050,5150156790,1576052492,false
3049,4609762053,1554367982,false
3049,4999625542,1567315406,false
3049,3054779587,1489494655,true
3049,5070209305,1571125142,true
3049,4507610241,1552061699,true
3049,3921984762,1527625438,true
3048,5159301689,1576654799,false
3048,3519762333,1508821541,false
3048,3072102942,1490248834,false
3048,5117923455,1574072042,true
3048,5275541372,1583390975,false
3048,5129763785,1574823056,false
3048,3019107360,1487992963,false
3048,4346367010,1547930891,true
3048,4949857811,1565045729,false
3048,3210565649,1496011958,false
3047,3824069290,1523263550,false
3047,4270441645,1544800538,false
3047,5162989395,1576908690,false
3047,5181416965,1578045337,false
3047,5084207179,1571981853,true
3047,3913073402,1527253724,true
3047,3626578063,1513608251,false
3047,3172233925,1494534967,false
3047,5282415492,1583705104,true
3047,5110798830,1573617073,false
3047,5016779528,1568185755,false
3046,5372683128,1587579526,true
3046,3117186929,1492158371,false
3046,5483407892,1592917230,false
3046,5021573269,1568438667,true
3046,5447586578,1590988860,false
3046,5043096724,1569594093,true
3046,5462060613,1591700962,true
3045,5372840418,1587585761,false
3045,4191550011,1540731325,true
3045,5023619417,1568531450,false
3045,3172308670,1494539950,false
3045,4482071561,1551531819,true
3045,2931867490,1485086204,true
3045,4247489192,1543600001,false
3045,4251087342,1543759007,false
3045,3253006825,1497621804,true
3044,3082703686,1490685210,false
3044,3573961040,1511248081,false
3044,3524218172,1509034205,true
3044,2881075189,1483061489,false
3044,4841280383,1560612195,true
3044,4900891497,1563012407,true
3044,5165800783,1577070974,false
3044,5165318645,1577032634,false
3044,3034505944,1488635385,false
3044,5038107478,1569308013,false
3044,4873183320,1561822912,false
3043,5403260167,1588921030,true
3043,3262625880,1497974411,true
3043,3887354234,1526217792,true
3043,5032436089,1569017578,true
3043,4622690559,1554618904,false
3042,3824751969,1523290212,true
3042,4434081797,1550467273,true
3042,2874750028,1482820626,true
3042,4745779382,1557674075,false
3042,5277000886,1583468133,false
